Timestamp,Child_RMSSD,Child_RMSSD_IBI_Norm,Parent_RMSSD,Parent_RMSSD_IBI_Norm,Proximity,Proximity_Norm,Child_ST,Child_IT,Child_V,Child_P,Child_SP,Child_NSS,Child_ISS,Parent_ST,Parent_IT,Parent_V,Parent_P,Parent_SP,Parent_NSS,Parent_ISS,Supported_JE,Coordinated_JE
2016-10-14 11:07:52,7.915220086004067,0.0177566457545876,72.65169956628539,0.0910137286841684,209.91005484562325,0.1465810629213438,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:07:53,7.908923529453001,0.0177664503601225,51.821771605858785,0.0648419948462844,158.96701862837705,0.1105999056173745,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:07:54,8.270933428028073,0.0185841921378746,51.227506337893885,0.0644747138021194,183.61411618662228,0.1280081945648101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:07:55,8.139526835154019,0.0182886337211164,51.4355879745382,0.0649730266443289,143.3124104901578,0.0995430279795517,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:07:56,8.113691867582428,0.018243335671816,51.87915708744858,0.0656420167001089,87.62032857645093,0.0602076112333421,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2016-10-14 11:07:57,8.082933109109502,0.0181993366614541,50.00446199283928,0.0634076618132772,161.71119360015416,0.1125381212923896,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:07:58,7.768975984466822,0.0175314948229054,48.037478967775016,0.061050179031748,145.57493450675594,0.1011410527262131,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2016-10-14 11:07:59,7.3228924339234736,0.0165796665894638,42.41430281751774,0.0540502816844686,153.86003356210958,0.1069928329600878,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:08:00,7.298803176336455,0.0165856955423397,42.04106288409558,0.0535536006464113,88.68731373534185,0.0609612247533399,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:08:01,7.270405865496535,0.0165611362472401,41.980527693248995,0.053410047199598,148.71238208224472,0.1033570375423753,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:02,7.297842365014405,0.0166525652196346,40.072425976400496,0.0509568532623814,148.15874432131324,0.102966002204777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:08:03,7.251573712939463,0.0165723254983359,37.29707793229208,0.0475119555513339,163.07325654241518,0.1135001487768607,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:04,7.275708685186408,0.0166418505539828,36.982862223306256,0.0472835647319364,140.37053081089752,0.0974651731171637,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:06,7.2220198237087265,0.0165468351629666,37.29371334906326,0.0478493622896302,124.80605951112452,0.0864719592890359,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:08:07,6.928486677087594,0.0158943864236854,37.39049214456473,0.0479914949229971,319.26807971330163,0.2238208308542027,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:08,6.235771969399245,0.0143231593338926,36.5907563485201,0.0470109327951005,246.39803352030617,0.1723525873118194,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:10,6.161654272184113,0.0141699597791772,36.74253438859282,0.0473185030865131,336.30948512201724,0.2358572058766268,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:11,6.097497599256544,0.0140358608255616,36.840761131491085,0.0474504285291223,211.26965820063893,0.1475413531949585,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:13,6.017043991151459,0.0138812244176314,36.99672912943639,0.0475417135759434,427.3881789139225,0.3001862496813847,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:18,6.293552986957879,0.0144626959116158,39.08153832928783,0.0499471481416641,103.47912452680808,0.0714087070869138,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:08:19,6.295764743479139,0.0144520322844464,40.455756765318526,0.051643361494517,100.83804801617734,0.0695433100388154,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:08:20,6.3199781890969975,0.0144838942103446,40.39367421945192,0.0515624411088951,148.816813197802,0.1034307974254783,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:08:21,6.233395229119091,0.0142630981879409,40.778237885649176,0.0520497545589339,160.88606325705763,0.1119553302599779,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:23,6.163253158827645,0.0140615469294607,40.851926029574955,0.052198947682309,85.58455046532569,0.0587697375239698,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2016-10-14 11:08:24,6.171780469771234,0.0140645333659827,41.09862633456916,0.0524853871982525,73.09256093279275,0.0499466230458139,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2016-10-14 11:08:25,6.329402309871964,0.0144012714087178,42.337999099664096,0.0540574951097955,155.75744292452808,0.1083329765755579,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2016-10-14 11:08:26,6.350576918886265,0.0144136433780175,42.62468784251534,0.0542419992585504,108.67380030680908,0.0750777158516497,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2016-10-14 11:08:28,6.654758414264789,0.0150164180988086,43.32284849430098,0.0549821001161181,189.730600778154,0.1323282785365759,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2016-10-14 11:08:29,6.849978084759805,0.0154154615230382,44.90867627046581,0.0567370138934967,158.59603840811215,0.1103378816263998,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2016-10-14 11:08:30,7.170782829532774,0.0160978420947824,44.83517448492589,0.0563773831270277,191.4197857278976,0.133521352878141,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:32,7.464705480843608,0.0166755181567373,44.82925854811761,0.0560010256590938,155.00126734818986,0.1077988884178436,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:08:33,7.526408193674779,0.0167835734760742,44.71051601240051,0.0558045834647396,96.94084305895338,0.0667907072294011,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-10-14 11:08:34,7.515921078551238,0.0167224125488793,44.48511837127128,0.0554754743998316,102.44843520226478,0.0706807293794257,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:08:36,7.631931692242433,0.0169199270894154,45.14466387772139,0.0563189985024691,160.6157835051158,0.1117644311893135,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:08:38,7.8507843621174285,0.017356806984278,46.20487170970964,0.0577523297198375,218.1514788442138,0.1524019953847608,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
